"Session:Name","Record #","Speaker:Name","Orthography","Segment","Notes","situation","GRASP","Morphology"
"Alex.010512","1","Mother","[is] [this] [turned] [on ?]","000:13.272-000:14.162","looking at the camera operator","","[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT]","[cop|be&3S] [pro:dem|this] [v|turn-PAST] [adv|on ?]"
"Alex.010512","2","Camera Operator","[I've] [got] [it] [on .]","000:14.198-000:15.008","cant' hear clearly","","[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT 6|3|PUNCT]","[pro:sub|I~aux|have] [part|get&PASTP] [pro:per|it] [adv|on .]"
"Alex.010512","3","Mother","[oh] [okay .]","000:15.008-000:15.454","","","[1|2|COM] [2|0|INCROOT 3|2|PUNCT]","[co|oh] [co|okay .]"
"Alex.010512","4","Mother","[what] [else] [can] [we] [get] [for] [you] [to] [play] [with ?]","000:18.731-000:20.514","","mom looks around and then at the end looking at the kid; kid not looking at mom","[1|5|LINK] [2|1|PQ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|JCT] [7|6|POBJ] [8|7|JCT] [9|8|POBJ] [10|7|JCT 11|5|PUNCT]","[pro:int|what] [post|else] [mod|can] [pro:sub|we] [v|get] [prep|for] [pro:per|you] [prep|to] [n|play] [prep|with ?]"
"Alex.010512","5","Mother","[&huah .]","000:21.465-000:21.833","","looking at kid","[]","[]"
"Alex.010512","6","Alex","[yyy] [yyy .]","000:22.919-000:24.276","","","[] []","[] []"
"Alex.010512","7","Mother","[what] [else] [can] [we] [get ?]","000:24.276-000:25.284","","","[1|5|LINK] [2|1|PQ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT]","[pro:int|what] [post|else] [mod|can] [pro:sub|we] [v|get ?]"
"Alex.010512","8","Mother","[no] [you] [have_to] [leave] [that] [on] [honey .]","000:28.290-000:29.628","","","[1|4|COM] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|4|JCT] [7|6|POBJ 8|4|PUNCT]","[co|no] [pro:per|you] [mod:aux|have_to] [v|leave] [pro:dem|that] [prep|on] [n|honey .]"
"Alex.010512","9","Mother","[just] [ignore] [it .]","000:29.772-000:30.403","","","[1|2|JCT] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT]","[adv|just] [v|ignore] [pro:per|it .]"
"Alex.010512","10","Mother","[just] [] [leave] [it] [on .]","000:32.110-000:32.827","","","[1|2|JCT] [] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT]","[adv|just] [] [v|leave] [pro:per|it] [adv|on .]"
"Alex.010512","11","Mother","[okay ?]","000:32.981-000:33.370","","","[1|0|INCROOT 2|1|PUNCT]","[co|okay ?]"
"Alex.010512","12","Mother","[there (.)] [how's] [that ?]","000:38.062-000:39.572","","","[1|4|JCT] [2|4|SUBJ 3|4|AUX] [4|0|ROOT 5|4|PUNCT]","[adv|there] [adv:int|how~aux|be&3S] [pro:dem|that ?]"
"Alex.010512","13","Alex","[yyy] [yyy] [yyy] [yyy] [yyy .]","000:44.014-000:46.322","","","[] [] [] [] []","[] [] [] [] []"
"Alex.010512","14","Mother","[where's] [your] [truck ?]","000:46.378-000:47.272","","","[1|2|LINK 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [n|truck ?]"
"Alex.010512","15","Mother","[wanna] [go] [on] [your] [swing ?]","000:48.591-000:49.497","","","[1|2|AUX] [2|0|ROOT] [3|2|JCT] [4|5|MOD] [5|3|POBJ 6|2|PUNCT]","[mod:aux|wanna] [v|go] [prep|on] [det:poss|your] [n|swing ?]"
"Alex.010512","16","Mother","[oh] [it's] [all] [twisted .]","000:55.048-000:56.347","","","[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|JCT] [5|3|PRED 6|3|PUNCT]","[co|oh] [pro:per|it~cop|be&3S] [adv|all] [part|twist-PASTP .]"
"Alex.010512","17","Mother","[what] [happened ?]","000:57.724-000:58.600","","","[1|2|LINK] [2|0|ROOT 3|2|PUNCT]","[pro:int|what] [v|happen-PAST ?]"
"Alex.010512","18","Mother","[you] [can't] [take] [your] [rake] [on] [the] [swing] [but] [you] [can (t:t:self interruption)]","001:08.580-001:10.450","","","[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|MOD] [6|4|OBJ] [7|4|JCT] [8|9|DET] [9|7|POBJ] [10|12|LINK] [11|12|SUBJ] [12|4|CJCT 13|4|PUNCT]","[pro:per|you] [mod|can~neg|not] [v|take] [det:poss|your] [n|rake] [prep|on] [det:art|the] [n|swing] [conj|but] [pro:per|you] [mod|can (mt:self interruption)]"
"Alex.010512","19","Mother","[you] [wanna] [take] [your] [big] [bird] [rake] [on] [the] [swing ?]","001:10.464-001:13.430","","","[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|7|MOD] [5|7|MOD] [6|7|MOD] [7|3|OBJ] [8|3|JCT] [9|10|DET] [10|8|POBJ 11|3|PUNCT]","[pro:per|you] [mod:aux|wanna] [v|take] [det:poss|your] [adj|big] [n|bird] [n|rake] [prep|on] [det:art|the] [n|swing ?]"
"Alex.010512","20","Mother","[how] [bout (replacement:replacement:about)] [this] [one ?]","001:13.623-001:14.186","","","[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT]","[adv:int|how] [prep|about] [pro:dem|this] [pro:indef|one ?]"
"Alex.010512","21","Mother","[okay] [ready ?]","001:16.687-001:17.133","","","[1|2|COM] [2|0|ROOT 3|2|PUNCT]","[co|okay] [v|ready ?]"
"Alex.010512","22","Mother","[okay] [hold] [your] [hands .]","001:33.401-001:34.390","","","[1|2|COM] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT]","[co|okay] [v|hold] [det:poss|your] [n|hand-PL .]"
"Alex.010512","23","Mother","[lift .]","001:37.124-001:37.608","","","[1|0|INCROOT 2|1|PUNCT]","[n|lift .]"
"Alex.010512","24","Mother","[okay ?]","001:45.675-001:45.985","","","[1|0|INCROOT 2|1|PUNCT]","[co|okay ?]"
"Alex.010512","25","Mother","[one (t:t:trail off)]","001:50.464-001:51.453","","","[1|0|INCROOT 2|1|PUNCT]","[pro:indef|one (mt:trail off)]"
"Alex.010512","26","Mother","[two (t:t:trail off)]","001:56.397-001:57.774","","","[1|0|INCROOT 2|1|PUNCT]","[det:num|two (mt:trail off)]"
"Alex.010512","27","Mother","[one] [two .]","001:59.344-002:00.333","","","[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT]","[det:num|one] [det:num|two .]"
"Alex.010512","28","Mother","[three .]","002:00.370-002:00.585","","","[1|0|INCROOT 2|1|PUNCT]","[det:num|three .]"
"Alex.010512","29","Mother","[wee .]","002:00.661-002:02.757","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","30","Mother","[you] [don't] [wanna] [swing ?]","002:12.036-002:12.840","","","[1|5|SUBJ] [2|5|AUX 3|2|NEG] [4|5|AUX] [5|0|ROOT 6|5|PUNCT]","[pro:per|you] [mod|do~neg|not] [mod:aux|wanna] [v|swing ?]"
"Alex.010512","31","Mother","[you] [don't] [have_to .]","002:13.072-002:13.809","","","[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|PUNCT]","[pro:per|you] [mod|do~neg|not] [mod:aux|have_to .]"
"Alex.010512","32","Mother","[wanna] [get] [down ?]","002:15.108-002:15.662","","","[1|2|AUX] [2|0|ROOT] [3|2|JCT 4|2|PUNCT]","[mod:aux|wanna] [v|get] [adv|down ?]"
"Alex.010512","33","Mother","[who's] [that ?]","002:16.058-002:16.621","","","[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who~cop|be&3S] [pro:dem|that ?]"
"Alex.010512","34","Mother","[is] [that] [the] [postman ?]","002:17.930-002:18.599","","","[1|0|ROOT] [2|1|PRED] [3|4|DET] [4|2|OBJ 5|1|PUNCT]","[cop|be&3S] [pro:rel|that] [det:art|the] [n|+n|post+n|man ?]"
"Alex.010512","35","Mother","[where's] [Alex ?]","002:19.684-002:20.615","","","[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where~cop|be&3S] [n:prop|Alex ?]"
"Alex.010512","36","Mother","[where] [is] [he ?]","002:21.817-002:22.496","","","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where] [cop|be&3S] [pro:sub|he ?]"
"Alex.010512","37","Mother","[whoop<s> .]","002:22.864-002:23.562","","","[1|0|INCROOT 2|1|PUNCT]","[co|whoops .]"
"Alex.010512","38","Mother","[where] [is] [he ?]","002:24.571-002:25.579","","","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where] [cop|be&3S] [pro:sub|he ?]"
"Alex.010512","39","Mother","[where] [is] [he ?]","002:26.471-002:27.382","","","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where] [cop|be&3S] [pro:sub|he ?]"
"Alex.010512","40","Mother","[wee .]","002:29.573-002:32.559","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","41","Mother","[wee .]","002:35.313-002:37.717","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","42","Alex","[yyy] [yyy] [yyy] [yyy] [yyy .]","002:38.031-002:40.286","","","[] [] [] [] []","[] [] [] [] []"
"Alex.010512","43","Mother","[what ?]","002:41.537-002:41.866","","","[1|0|INCROOT 2|1|PUNCT]","[pro:int|what ?]"
"Alex.010512","44","Mother","[one] [where's] [the] [tree ?]","002:49.903-002:51.270","","","[1|2|QUANT] [2|3|LINK 3|0|ROOT] [4|5|DET] [5|3|PRED 6|3|PUNCT]","[det:num|one] [adv:int|where~cop|be&3S] [det:art|the] [n|tree ?]"
"Alex.010512","45","Alex","[em]","002:52.618-002:53.248","","","[]","[]"
"Alex.010512","46","Mother","[where's] [the] [tree ?]","002:53.267-002:53.930","","","[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:art|the] [n|tree ?]"
"Alex.010512","47","Alex","[{ tree (?) } .]","002:54.205-002:55.023","","","[1|0|INCROOT 2|1|PUNCT]","[n|tree .]"
"Alex.010512","48","Mother","[where's] [the] [tree ?]","002:55.040-002:55.910","","","[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:art|the] [n|tree ?]"
"Alex.010512","49","Alex","[{ tree (?) } .]","002:55.920-002:56.893","","","[1|0|INCROOT 2|1|PUNCT]","[n|tree .]"
"Alex.010512","50","Mother","[tree .]","002:59.783-003:00.461","","","[1|0|INCROOT 2|1|PUNCT]","[n|tree .]"
"Alex.010512","51","Mother","[where's] [the] [tree ?]","003:11.223-003:12.114","","","[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:art|the] [n|tree ?]"
"Alex.010512","52","Mother","[tree .]","003:14.209-003:15.992","","","[1|0|INCROOT 2|1|PUNCT]","[n|tree .]"
"Alex.010512","53","Alex","[yyy .]","003:19.618-003:20.588","","","[]","[]"
"Alex.010512","54","Mother","[adea@c .]","003:20.641-003:21.189","","imitating CHI","[1|0|INCROOT 2|1|PUNCT]","[chi|adea .]"
"Alex.010512","55","Alex","[yyy] [yyy .]","003:23.341-003:26.506","","","[] []","[] []"
"Alex.010512","56","Mother","[what] [yeah .]","003:31.400-003:33.400","","","[1|0|INCROOT] [2|1|COM 3|1|PUNCT]","[pro:int|what] [co|yeah .]"
"Alex.010512","57","Alex","[yyy .]","003:26.506-003:28.705","","","[]","[]"
"Alex.010512","58","Mother","[bless] [you .]","003:35.770-003:36.255","","","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|bless] [pro:per|you .]"
"Alex.010512","59","Mother","[do] [you] [wanna] [get] [down ?]","003:38.775-003:39.860","","","[1|4|AUX] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT]","[mod|do] [pro:per|you] [mod:aux|wanna] [v|get] [adv|down ?]"
"Alex.010512","60","Mother","[don't] [jump .]","003:47.443-003:47.850","","","[1|3|AUX 2|1|NEG] [3|0|ROOT 4|3|PUNCT]","[mod|do~neg|not] [v|jump .]"
"Alex.010512","61","Mother","[cuz (replacement:replacement:because)] [that] [makes] [me] [nervous .]","003:47.975-003:49.091","","","[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|PRED 6|3|PUNCT]","[conj|because] [pro:dem|that] [v|make-3S] [pro:obj|me] [adj|nervous .]"
"Alex.010512","62","Mother","[d'you (replacement:replacement:do you)] [want] [this ?]","003:58.107-003:59.077","","","[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT]","[mod|do pro:per|you] [v|want] [pro:dem|this ?]"
"Alex.010512","63","Mother","[no (.)] [where's] [your] [ball ?]","004:00.356-004:00.589","","","[1|5|COM] [2|5|LINK 3|5|AUX] [4|5|MOD] [5|0|ROOT 6|5|PUNCT]","[co|no] [pro:rel|where~aux|be&3S] [det:poss|your] [n|ball ?]"
"Alex.010512","64","Mother","[where's] [your] [ball ?]","004:01.171-004:01.772","","","[] [] []","[] [] []"
"Alex.010512","65","Mother","[oh] [boy .]","004:17.226-004:18.234","","","[1|2|COM] [2|0|INCROOT 3|2|PUNCT]","[co|oh] [n|boy .]"
"Alex.010512","66","Alex","[{ ball (?) } .]","004:18.453-004:20.328","","","[1|0|INCROOT 2|1|PUNCT]","[n|ball .]"
"Alex.010512","67","Mother","[Alex] [where's] [your] [ball ?]","004:26.474-004:27.793","","","[1|5|COM] [2|5|LINK 3|5|AUX] [4|5|MOD] [5|0|INCROOT 6|5|PUNCT]","[n:prop|Alex] [pro:rel|where~aux|be&3S] [det:poss|your] [n|ball ?]"
"Alex.010512","68","Alex","[yyy] [yyy] [yyy] [yyy .]","004:32.718-004:34.793","","","[] [] [] []","[] [] [] []"
"Alex.010512","69","Mother","[what're (replacement:replacement:what are)] [you] [doing ?]","004:34.848-004:35.680","","","[1|4|LINK 2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT]","[pro:int|what aux|be&PRES] [pro:per|you] [part|do-PRESP ?]"
"Alex.010512","70","Mother","[go] [get] [your] [bat .]","005:00.212-005:00.908","","","[1|2|SRL] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|2|PUNCT]","[v|go] [v|get] [det:poss|your] [n|bat .]"
"Alex.010512","71","Mother","[ready ?]","005:10.980-005:11.606","","","[1|0|INCROOT 2|1|PUNCT]","[adj|ready ?]"
"Alex.010512","72","Mother","[one] [two .]","005:15.876-005:17.779","","","[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT]","[det:num|one] [det:num|two .]"
"Alex.010512","73","Mother","[three .]","005:17.901-005:18.243","","","[1|0|INCROOT 2|1|PUNCT]","[det:num|three .]"
"Alex.010512","74","Mother","[yeehah .]","005:19.287-005:20.912","","","[1|0|INCROOT 2|1|PUNCT]","[co|yeehah .]"
"Alex.010512","75","Alex","[yyy .]","005:28.755-005:38.084","","","[]","[]"
"Alex.010512","76","Mother","[throw] [it .]","005:40.892-005:41.774","","","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|throw] [pro:per|it .]"
"Alex.010512","77","Mother","[whoop<s> .]","005:42.400-005:43.003","","","[1|0|INCROOT 2|1|PUNCT]","[co|whoops .]"
"Alex.010512","78","Mother","[oh] [Alex] [I'm] [sorry .]","005:49.872-005:51.775","","","[1|4|COM] [2|4|JCT] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT]","[co|oh] [n:prop|Alex] [pro:sub|I~cop|be&1S] [adj|sorry .]"
"Alex.010512","79","Mother","[you] [okay ?]","005:53.416-005:54.165","","","[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT]","[pro:per|you] [co|okay ?]"
"Alex.010512","80","Mother","[I] [bapped@o] [you] [right] [up] [the] [head (.)] [here .]","005:55.511-005:57.170","","","[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|2|JCT] [6|7|DET] [7|5|POBJ] [8|2|JCT 9|2|PUNCT]","[pro:sub|I] [on|bapped] [pro:per|you] [adv|right] [prep|up] [det:art|the] [n|head] [adv|here .]"
"Alex.010512","81","Mother","[ready ?]","006:14.285-006:14.865","","","[1|0|INCROOT 2|1|PUNCT]","[adj|ready ?]"
"Alex.010512","82","Mother","[this] [way .]","006:35.332-006:35.866","","","[1|2|DET] [2|0|INCROOT 3|2|PUNCT]","[pro:dem|this] [n|way .]"
"Alex.010512","83","Mother","[this] [way .]","006:36.400-006:36.864","","","[1|2|DET] [2|0|INCROOT 3|2|PUNCT]","[pro:dem|this] [n|way .]"
"Alex.010512","84","Mother","[go] [ahead .]","007:06.605-007:07.101","","","[1|0|ROOT] [2|1|JCT 3|1|PUNCT]","[v|go] [adv|ahead .]"
"Alex.010512","85","Mother","[wee .]","007:11.015-007:12.090","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","86","Mother","[here's] [your] [bubbles .]","007:31.408-007:32.506","","","[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT]","[pro:exist|here~cop|be&3S] [det:poss|your] [n|bubble-PL .]"
"Alex.010512","87","Mother","[uhhuh .]","007:35.321-007:36.065","","","[1|0|INCROOT 2|1|PUNCT]","[co|uhhuh .]"
"Alex.010512","88","Mother","[where's] [it ?]","007:50.671-007:51.278","","mom looking for some parts to start the toy car, but she was asking the baby to find some ","[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where~cop|be&3S] [pro:per|it ?]"
"Alex.010512","89","Alex","[yyy .]","007:59.242-008:00.179","","","[]","[]"
"Alex.010512","90","Alex","[yyy .]","008:00.211-008:01.033","","","[]","[]"
"Alex.010512","91","Mother","[Alex] [look .]","008:08.006-008:08.805","","","[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT]","[n:prop|Alex] [v|look .]"
"Alex.010512","92","Alex","[wee .]","008:11.671-008:13.242","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","93","Mother","[look (.)] [c'mere (replacement:replacement:come here) .]","008:13.545-008:14.482","","","[1|2|COM] [2|0|ROOT 3|2|JCT 4|2|PUNCT]","[co|look] [v|come adv|here .]"
"Alex.010512","94","Alex","[wee .]","008:31.210-008:33.226","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","95","Alex","[wee .]","008:33.226-008:35.840","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","96","Mother","[go] [again .]","008:35.675-008:36.396","","","[1|0|ROOT] [2|1|JCT 3|1|PUNCT]","[v|go] [adv|again .]"
"Alex.010512","97","Alex","[{ wee (?) }] [yyy] [yyy .]","008:43.391-008:45.237","","","[1|0|INCROOT] [] [2|1|PUNCT]","[adj|wee] [] [.]"
"Alex.010512","98","Mother","[wow .]","008:55.682-008:56.757","","","[1|0|INCROOT 2|1|PUNCT]","[co|wow .]"
"Alex.010512","99","Mother","[oop .]","008:57.749-008:58.052","","","[1|0|INCROOT 2|1|PUNCT]","[co|oop .]"
"Alex.010512","100","Mother","[&wowa .]","008:58.985-009:01.552","","","[]","[]"
"Alex.010512","101","Alex","[yyy .]","009:12.107-009:14.284","","","[]","[]"
"Alex.010512","102","Mother","[you] [like] [to] [ride ?]","009:20.843-009:21.973","","","[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP 5|2|PUNCT]","[pro:per|you] [v|like] [inf|to] [v|ride ?]"
"Alex.010512","103","Mother","[you] [wanna] [ride ?]","009:30.516-009:31.150","","","[1|3|SUBJ] [2|3|AUX] [3|0|ROOT 4|3|PUNCT]","[pro:per|you] [mod:aux|wanna] [v|ride ?]"
"Alex.010512","104","Mother","[want] [Mommy] [to] [push] [you ?]","009:32.583-009:33.630","","","[1|0|ROOT] [2|1|OBJ] [3|4|INF] [4|2|XCOMP] [5|4|OBJ 6|1|PUNCT]","[v|want] [n:prop|Mommy] [inf|to] [v|push] [pro:per|you ?]"
"Alex.010512","105","Mother","[g'head (replacement:replacement:go ahead) .]","009:39.831-009:41.153","","","[1|0|ROOT 2|1|JCT 3|1|PUNCT]","[v|go adv|ahead .]"
"Alex.010512","106","Mother","[ready] [you] [have_to] [hold] [on .]","009:43.055-009:44.510","","","[1|4|SUBJ] [2|1|OBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT]","[v|ready] [pro:per|you] [mod:aux|have_to] [v|hold] [adv|on .]"
"Alex.010512","107","Mother","[hold] [on .]","009:44.510-009:45.346","","","[1|0|INCROOT] [2|1|POSTMOD 3|1|PUNCT]","[n|hold] [adv|on .]"
"Alex.010512","108","Mother","[one (t:t:self interruption)]","009:45.728-009:48.148","","","[1|0|INCROOT 2|1|PUNCT]","[pro:indef|one (mt:self interruption)]"
"Alex.010512","109","Toy","[the] [lion .]","000:00.000-000:00.000","","","[1|2|DET] [2|0|INCROOT 3|2|PUNCT]","[det:art|the] [n|lion .]"
"Alex.010512","110","Mother","[hold] [on] [one] [two (t:t:trail off)]","009:48.429-009:50.220","","","[1|0|INCROOT] [2|1|NJCT] [3|4|QUANT] [4|2|POBJ 5|1|PUNCT]","[n|hold] [prep|on] [det:num|one] [det:num|two (mt:trail off)]"
"Alex.010512","111","Mother","[three .]","009:50.783-009:52.921","","","[1|0|INCROOT 2|1|PUNCT]","[det:num|three .]"
"Alex.010512","112","Mother","[turn] [around .]","009:58.763-009:59.480","","","[1|0|INCROOT] [2|1|JCT 3|1|PUNCT]","[n|turn] [adv|around .]"
"Alex.010512","113","Mother","[d'you (replacement:replacement:do you)] [wanna] [get] [off ?]","010:04.633-010:05.598","","","[1|4|AUX 2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT]","[mod|do pro:per|you] [mod:aux|wanna] [v|get] [adv|off ?]"
"Alex.010512","114","Mother","[g'head (replacement:replacement:go ahead) .]","010:05.878-010:07.398","","","[1|0|ROOT 2|1|JCT 3|1|PUNCT]","[v|go adv|ahead .]"
"Alex.010512","115","Mother","[backwards ?]","010:26.085-010:26.877","Alex is throwing the ball backwards while his mom is standing in front of him","","[1|0|INCROOT 2|1|PUNCT]","[adv|backwards ?]"
"Alex.010512","116","Mother","[backwards (.)] [you] [have_to] [go] [forwards .]","010:41.066-010:42.888","","","[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT]","[adv|backwards] [pro:per|you] [mod:aux|have_to] [v|go] [adv|forwards .]"
"Alex.010512","117","Alex","[yyy] [yyy] [yyy .]","010:42.888-010:48.943","","","[] [] []","[] [] []"
"Alex.010512","118","Mother","[this] [way] [this] [way (.)] [look] [this] [way .]","010:47.170-010:48.391","","","[1|2|DET] [2|5|LINK] [3|4|DET] [4|5|SUBJ] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|PUNCT]","[pro:dem|this] [n|way] [pro:dem|this] [n|way] [v|look] [pro:dem|this] [n|way .]"
"Alex.010512","119","Mother","[like] [that .]","010:49.348-010:50.173","","","[1|0|INCROOT] [2|1|POBJ 3|1|PUNCT]","[prep|like] [pro:dem|that .]"
"Alex.010512","120","Alex","[yyy] [yyy] [yyy] [yyy .]","011:00.699-011:07.618","","","[] [] [] []","[] [] [] []"
"Alex.010512","121","Alex","[yyy] [yyy .]","011:07.618-011:10.895","","","[] []","[] []"
"Alex.010512","122","AD1","[is] [that] [big] [bird ?]","011:10.433-011:11.984","","","[1|0|ROOT] [2|4|DET] [3|4|MOD] [4|1|PRED 5|1|PUNCT]","[cop|be&3S] [pro:dem|that] [adj|big] [n|bird ?]"
"Alex.010512","123","Alex","[yyy] [yyy .]","011:12.281-011:14.591","","","[] []","[] []"
"Alex.010512","124","Mother","[are] [you] [sharing ?]","011:13.502-011:14.591","","","[1|3|AUX] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[cop|be&PRES] [pro:per|you] [part|share-PRESP ?]"
"Alex.010512","125","Mother","[are] [you] [sharing ?]","011:15.869-011:16.999","","","[1|3|AUX] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[cop|be&PRES] [pro:per|you] [part|share-PRESP ?]"
"Alex.010512","126","Mother","[you're] [losing] [your] [straps .]","011:19.573-011:20.497","","","[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT]","[pro:per|you~aux|be&PRES] [part|lose-PRESP] [det:poss|your] [n|strap-PL .]"
"Alex.010512","127","Alex","[yyy .]","011:32.442-011:33.696","","","[]","[]"
"Alex.010512","128","Mother","[would] [you] [like] [a] [drink .]","011:33.894-011:34.851","Mom opened a juice box","","[1|2|AUX] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT]","[mod|will&COND] [pro:per|you] [conj|like] [det:art|a] [n|drink .]"
"Alex.010512","129","Mother","[where's] [your] [shovel ?]","012:24.280-012:25.258","Alex trying to reach for the ground while mom asks this question; turns out Alex wants to pick up his ball","","[1|2|LINK 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [n|shovel ?]"
"Alex.010512","130","Mother","[can] [you] [throw] [it ?]","012:37.908-012:38.700","It's ambiguous whether it's a request to throw the ball or just mom trying to see if Alex can throw it","Mom played with the ball, threw it to Alex; Alex picked up a ball ","[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT]","[mod|can] [pro:per|you] [v|throw] [pro:per|it ?]"
"Alex.010512","131","Mother","[throw] [it .]","012:39.591-012:40.086","","","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|throw] [pro:per|it .]"
"Alex.010512","132","Mother","[wow] [wrong] [way (.)] [this] [way .]","012:40.365-012:42.594","","","[1|3|COM] [2|3|MOD] [3|0|INCROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT]","[co|wow] [adj|wrong] [n|way] [pro:dem|this] [n|way .]"
"Alex.010512","133","Alex","[yyy] [yyy] [yyy] [yyy] [yyy] [yyy .]","013:01.303-013:05.856","","","[] [] [] [] [] []","[] [] [] [] [] []"
"Alex.010512","134","Alex","[yyy] [yyy] [yyy .]","013:05.946-013:07.815","","","[] [] []","[] [] []"
"Alex.010512","135","Mother","[here] [you] [are (.)]","013:18.296-013:18.858","","","[1|2|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PRED 5|6|SUBJ 6|4|COMP 7|6|OBJ 8|3|PUNCT]","[adv|here] [pro:per|you] [cop|be&PRES v|do pro:per|you v|want pro:dem|this ?]"
"Alex.010512","136","Mother","[do you want this ?]","013:19.187-013:19.616","","","[]","[]"
"Alex.010512","137","Alex","[yyy] [yyy .]","013:18.296-013:19.527","","off camera","[] []","[] []"
"Alex.010512","138","Alex","[yyy] [yyy .]","013:19.720-013:30.416","","","[] []","[] []"
"Alex.010512","139","Mother","[thank] [you .]","013:29.119-013:30.304","","","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|thank] [pro:per|you .]"
