,Unnamed: 0,Unnamed: 0.1,Session:Name,Record #,Speaker,Orthography,Segment,Notes,situation,Session,start_time,end_time,start_seconds,end_seconds,pre_utt,pre_speaker,post_starttime,post_utt,post_speaker,pause_after,SpeechAct,ClauseType,comments
1252,1252,1252,Alex.030516,1253,Mother,that's croquet .,037:30.891-037:32.045,,[],Alex030516,037:30.891,037:32.045,2250.891,2252.045,nope (replacement:replacement:no) this way .,Mother,2252.045,that's croquet .,Alex,0.0,,,
1253,1253,1253,Alex.030516,1254,Alex,that's croquet .,037:32.045-037:33.315,,[],Alex030516,037:32.045,037:33.315,2252.045,2253.315,that's croquet .,Mother,2253.315,no this is golf .,Mother,0.0,,,
1254,1254,1254,Alex.030516,1255,Mother,no this is golf .,037:33.315-037:34.603,,[],Alex030516,037:33.315,037:34.603,2253.315,2254.603,that's croquet .,Alex,2254.603,"hit it (.) on this piece , this side .",Mother,0.0,,,
1255,1255,1255,Alex.030516,1256,Mother,"hit it (.) on this piece , this side .",037:34.603-037:40.445,,[],Alex030516,037:34.603,037:40.445,2254.603,2260.445,no this is golf .,Mother,2260.445,like this .,Mother,0.0,,,
1256,1256,1256,Alex.030516,1257,Mother,like this .,037:40.445-037:41.525,,[],Alex030516,037:40.445,037:41.525,2260.445,2261.525,"hit it (.) on this piece , this side .",Mother,2261.525,xxx !,Mother,0.0,,,
1257,1257,1257,Alex.030516,1258,Mother,xxx !,037:41.525-037:45.938,,[],Alex030516,037:41.525,037:45.938,2261.525,2265.938,like this .,Mother,2265.938,wouldjou (replacement:replacement:would you) like me to show you ?,Mother,0.0,,,
1258,1258,1258,Alex.030516,1259,Mother,wouldjou (replacement:replacement:would you) like me to show you ?,037:45.938-037:47.245,,[],Alex030516,037:45.938,037:47.245,2265.938,2267.245,xxx !,Mother,2267.245,no like this .,Alex,0.0,,,
1259,1259,1259,Alex.030516,1260,Alex,no like this .,037:47.245-037:48.418,,[],Alex030516,037:47.245,037:48.418,2267.245,2268.418,wouldjou (replacement:replacement:would you) like me to show you ?,Mother,0.0,xxx .,Mother,-2268.418,,,
1260,1260,1260,Alex.030516,1261,Mother,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,no like this .,Alex,2268.418,nope (replacement:replacement:no) like this .,Mother,2268.418,,,
1261,1261,1261,Alex.030516,1262,Mother,nope (replacement:replacement:no) like this .,037:48.418-037:50.986,,[],Alex030516,037:48.418,037:50.986,2268.418,2270.986,xxx .,Mother,2270.986,see ?,Mother,0.0,,,
1262,1262,1262,Alex.030516,1263,Mother,see ?,037:50.986-037:52.203,,[],Alex030516,037:50.986,037:52.203,2270.986,2272.203,nope (replacement:replacement:no) like this .,Mother,2272.203,you hit it like this ?,Mother,0.0,,,
1263,1263,1263,Alex.030516,1264,Mother,you hit it like this ?,037:52.203-037:54.671,,[],Alex030516,037:52.203,037:54.671,2272.203,2274.6710000000007,see ?,Mother,2274.6710000000007,like this ?,Mother,0.0,,,
1264,1264,1264,Alex.030516,1265,Mother,like this ?,037:54.671-037:55.825,,[],Alex030516,037:54.671,037:55.825,2274.6710000000007,2275.825,you hit it like this ?,Mother,0.0,see (t:t:self interruption question),Mother,-2275.825,,,
1265,1265,1265,Alex.030516,1266,Mother,see (t:t:self interruption question),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,like this ?,Mother,0.0,sideway<s> (t:t:self interruption),Mother,0.0,,,
1266,1266,1266,Alex.030516,1267,Mother,sideway<s> (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,see (t:t:self interruption question),Mother,2275.825,alright back up .,Mother,2275.825,,,
1267,1267,1267,Alex.030516,1268,Mother,alright back up .,037:55.825-037:57.241,,[],Alex030516,037:55.825,037:57.241,2275.825,2277.241,sideway<s> (t:t:self interruption),Mother,2277.241,back up .,Mother,0.0,,,
1268,1268,1268,Alex.030516,1269,Mother,back up .,037:57.241-037:57.698,,[],Alex030516,037:57.241,037:57.698,2277.241,2277.698,alright back up .,Mother,2277.698,no .,Mother,0.0,,,
1269,1269,1269,Alex.030516,1270,Mother,no .,037:57.698-037:58.438,,[],Alex030516,037:57.698,037:58.438,2277.698,2278.438,back up .,Mother,2278.438,yyy .,Alex,0.0,,,
1270,1270,1270,Alex.030516,1271,Alex,yyy .,037:58.438-038:00.003,,[],Alex030516,037:58.438,038:00.003,2278.438,2280.003,no .,Mother,2280.003,see how far you can hit it if you hit it sideways ?,Mother,0.0,,,
1271,1271,1271,Alex.030516,1272,Mother,see how far you can hit it if you hit it sideways ?,038:00.003-038:03.430,,[],Alex030516,038:00.003,038:03.430,2280.003,2283.43,yyy .,Alex,2283.43,no Mommy like this .,Alex,0.0,,,
1272,1272,1272,Alex.030516,1273,Alex,no Mommy like this .,038:03.430-038:09.240,,[],Alex030516,038:03.430,038:09.240,2283.43,2289.24,see how far you can hit it if you hit it sideways ?,Mother,2289.24,two hands .,Mother,0.0,,,
1273,1273,1273,Alex.030516,1274,Mother,two hands .,038:09.240-038:17.716,,[],Alex030516,038:09.240,038:17.716,2289.24,2297.716,no Mommy like this .,Alex,2297.716,like this .,Alex,0.0,,,
1274,1274,1274,Alex.030516,1275,Alex,like this .,038:17.716-038:21.960,,[],Alex030516,038:17.716,038:21.960,2297.716,2301.96,two hands .,Mother,2301.96,wrong way .,Mother,0.0,,,
1275,1275,1275,Alex.030516,1276,Mother,wrong way .,038:21.960-038:23.813,,[],Alex030516,038:21.960,038:23.813,2301.96,2303.813,like this .,Alex,2303.813,yyy way .,Alex,0.0,,,
1276,1276,1276,Alex.030516,1277,Alex,yyy way .,038:23.813-038:25.275,,[],Alex030516,038:23.813,038:25.275,2303.813,2305.275,wrong way .,Mother,2305.275,xxx .,Alex,0.0,,,
1277,1277,1277,Alex.030516,1278,Alex,xxx .,038:25.275-038:26.785,,MOT talking over CHI,Alex030516,038:25.275,038:26.785,2305.275,2306.785,yyy way .,Alex,0.0,wrong way .,Mother,-2306.785,,,
1278,1278,1278,Alex.030516,1279,Mother,wrong way .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,2306.785,wrong way .,Alex,2306.785,,,
1279,1279,1279,Alex.030516,1280,Alex,wrong way .,038:26.785-038:28.205,,[],Alex030516,038:26.785,038:28.205,2306.785,2308.205,wrong way .,Mother,2308.205,wrong way .,Mother,0.0,,,
1280,1280,1280,Alex.030516,1281,Mother,wrong way .,038:28.205-038:29.563,,[],Alex030516,038:28.205,038:29.563,2308.205,2309.563,wrong way .,Alex,2309.563,xxx yyy way .,Alex,0.0,,,
1281,1281,1281,Alex.030516,1282,Alex,xxx yyy way .,038:29.563-038:31.488,,[],Alex030516,038:29.563,038:31.488,2309.563,2311.488,wrong way .,Mother,0.0,xxx .,Mother,-2311.488,,,
1282,1282,1282,Alex.030516,1283,Mother,xxx .,000:00.000-000:00.000,,gasping,Alex030516,000:00.000,000:00.000,0.0,0.0,xxx yyy way .,Alex,2311.488,Alex lookit (replacement:replacement:look) .,Mother,2311.488,,,
1283,1283,1283,Alex.030516,1284,Mother,Alex lookit (replacement:replacement:look) .,038:31.488-038:32.065,,[],Alex030516,038:31.488,038:32.065,2311.488,2312.065,xxx .,Mother,2312.065,look at that squirrel .,Mother,0.0,,,
1284,1284,1284,Alex.030516,1285,Mother,look at that squirrel .,038:32.065-038:32.923,,[],Alex030516,038:32.065,038:32.923,2312.065,2312.923,Alex lookit (replacement:replacement:look) .,Mother,2312.923,"up top , up top .",Mother,0.0,,,
1285,1285,1285,Alex.030516,1286,Mother,"up top , up top .",038:32.923-038:34.523,,[],Alex030516,038:32.923,038:34.523,2312.923,2314.523,look at that squirrel .,Mother,2314.523,look at the { roof (?) } .,Mother,0.0,,,
1286,1286,1286,Alex.030516,1287,Mother,look at the { roof (?) } .,038:34.523-038:35.640,,[],Alex030516,038:34.523,038:35.640,2314.523,2315.64,"up top , up top .",Mother,2315.64,up there .,Mother,0.0,,,
1287,1287,1287,Alex.030516,1288,Mother,up there .,038:35.640-038:36.661,,[],Alex030516,038:35.640,038:36.661,2315.64,2316.661,look at the { roof (?) } .,Mother,0.0,look up (t:t:self interruption),Mother,-2316.661,,,
1288,1288,1288,Alex.030516,1289,Mother,look up (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,up there .,Mother,2316.661,up !,Mother,2316.661,,,
1289,1289,1289,Alex.030516,1290,Mother,up !,038:36.661-038:37.908,,[],Alex030516,038:36.661,038:37.908,2316.661,2317.908,look up (t:t:self interruption),Mother,2317.908,no .,Mother,0.0,,,
1290,1290,1290,Alex.030516,1291,Mother,no .,038:37.908-038:38.476,,[],Alex030516,038:37.908,038:38.476,2317.908,2318.476,up !,Mother,2318.476,"on the , on the (t:t:self interruption)",Mother,0.0,,,
1291,1291,1291,Alex.030516,1292,Mother,"on the , on the (t:t:self interruption)",038:38.476-038:39.443,,[],Alex030516,038:38.476,038:39.443,2318.476,2319.443,no .,Mother,2319.443,you didn't see it .,Mother,0.0,,,
1292,1292,1292,Alex.030516,1293,Mother,you didn't see it .,038:39.443-038:41.830,,[],Alex030516,038:39.443,038:41.830,2319.443,2321.83,"on the , on the (t:t:self interruption)",Mother,2321.83,hey look .,Alex,0.0,,,
1293,1293,1293,Alex.030516,1294,Alex,hey look .,038:41.830-038:42.738,,[],Alex030516,038:41.830,038:42.738,2321.83,2322.738,you didn't see it .,Mother,2322.738,hm: .,Mother,0.0,,,
1294,1294,1294,Alex.030516,1295,Mother,hm: .,038:42.738-038:43.175,,[],Alex030516,038:42.738,038:43.175,2322.738,2323.175,hey look .,Alex,2323.175,I can play cars .,Alex,0.0,,,
1295,1295,1295,Alex.030516,1296,Alex,I can play cars .,038:43.175-038:44.735,,[],Alex030516,038:43.175,038:44.735,2323.175,2324.735,hm: .,Mother,2324.735,I can play this .,Alex,0.0,,,
1296,1296,1296,Alex.030516,1297,Alex,I can play this .,038:44.735-038:46.306,,[],Alex030516,038:44.735,038:46.306,2324.735,2326.306,I can play cars .,Alex,2326.306,if you want to .,Mother,0.0,,,
1297,1297,1297,Alex.030516,1298,Mother,if you want to .,038:46.306-038:47.423,,[],Alex030516,038:46.306,038:47.423,2326.306,2327.423,I can play this .,Alex,2327.423,xxx .,Alex,0.0,,,
1298,1298,1298,Alex.030516,1299,Alex,xxx .,038:47.423-038:48.908,,grunting,Alex030516,038:47.423,038:48.908,2327.423,2328.908,if you want to .,Mother,2328.908,yyy yyy .,Alex,0.0,,,
1299,1299,1299,Alex.030516,1300,Alex,yyy yyy .,038:48.908-038:50.811,,[],Alex030516,038:48.908,038:50.811,2328.908,2330.811,xxx .,Alex,0.0,bring it (t:t:self interruption),Mother,-2330.811,,,
1300,1300,1300,Alex.030516,1301,Mother,bring it (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,yyy yyy .,Alex,0.0,drive it over there .,Mother,0.0,,,
1301,1301,1301,Alex.030516,1302,Mother,drive it over there .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,bring it (t:t:self interruption),Mother,2330.811,xxx .,Alex,2330.811,,,
1302,1302,1302,Alex.030516,1303,Alex,xxx .,038:50.811-038:53.653,,gasping and then muffled,Alex030516,038:50.811,038:53.653,2330.811,2333.653,drive it over there .,Mother,2333.653,&u:h blue .,Mother,0.0,,,
1303,1303,1303,Alex.030516,1304,Mother,&u:h blue .,038:53.653-038:58.463,,[],Alex030516,038:53.653,038:58.463,2333.653,2338.463,xxx .,Alex,0.0,ooh let me xxx (t:t:self interruption),Mother,-2338.463,,,
1304,1304,1304,Alex.030516,1305,Mother,ooh let me xxx (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,&u:h blue .,Mother,2338.463,may I use that please ?,Mother,2338.463,,,
1305,1305,1305,Alex.030516,1306,Mother,may I use that please ?,038:58.463-039:04.448,,[],Alex030516,038:58.463,039:04.448,2338.463,2344.448,ooh let me xxx (t:t:self interruption),Mother,2344.448,where'd that come from ?,Mother,0.0,,,
1306,1306,1306,Alex.030516,1307,Mother,where'd that come from ?,039:04.448-039:07.760,,[],Alex030516,039:04.448,039:07.760,2344.448,2347.76,may I use that please ?,Mother,2347.76,I dunno (replacement:replacement:don't know) .,Alex,0.0,,,
1307,1307,1307,Alex.030516,1308,Alex,I dunno (replacement:replacement:don't know) .,039:07.760-039:09.043,,[],Alex030516,039:07.760,039:09.043,2347.76,2349.043,where'd that come from ?,Mother,2349.043,wow .,Mother,0.0,,,
1308,1308,1308,Alex.030516,1309,Mother,wow .,039:09.043-039:11.526,,[],Alex030516,039:09.043,039:11.526,2349.043,2351.526,I dunno (replacement:replacement:don't know) .,Alex,2351.526,that was a good putt .,Mother,0.0,,,
1309,1309,1309,Alex.030516,1310,Mother,that was a good putt .,039:11.526-039:12.948,,[],Alex030516,039:11.526,039:12.948,2351.526,2352.948,wow .,Mother,2352.948,this is all dirty .,Alex,0.0,,,
1310,1310,1310,Alex.030516,1311,Alex,this is all dirty .,039:12.948-039:16.216,,[],Alex030516,039:12.948,039:16.216,2352.948,2356.216,that was a good putt .,Mother,0.0,I know .,Mother,-2356.216,,,
1311,1311,1311,Alex.030516,1312,Mother,I know .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,this is all dirty .,Alex,2356.216,Mommy can clean it (.) tomorrow .,Alex,2356.216,,,
1312,1312,1312,Alex.030516,1313,Alex,Mommy can clean it (.) tomorrow .,039:16.216-039:19.990,,[],Alex030516,039:16.216,039:19.990,2356.216,2359.99,I know .,Mother,2359.99,tomorrow ?,Mother,0.0,,,
1313,1313,1313,Alex.030516,1314,Mother,tomorrow ?,039:19.990-039:20.700,,[],Alex030516,039:19.990,039:20.700,2359.99,2360.7,Mommy can clean it (.) tomorrow .,Alex,2360.7,how <a>bout today ?,Mother,0.0,,,
1314,1314,1314,Alex.030516,1315,Mother,how <a>bout today ?,039:20.700-039:21.960,,[],Alex030516,039:20.700,039:21.960,2360.7,2361.96,tomorrow ?,Mother,2361.96,today ?,Alex,0.0,,,
1315,1315,1315,Alex.030516,1316,Alex,today ?,039:21.960-039:23.406,,[],Alex030516,039:21.960,039:23.406,2361.96,2363.406,how <a>bout today ?,Mother,2363.406,xxx .,Father,0.0,,,
1316,1316,1316,Alex.030516,1317,Father,xxx .,039:23.406-039:29.191,,[],Alex030516,039:23.406,039:29.191,2363.406,2369.1910000000007,today ?,Alex,2369.1910000000007,Alex .,Father,0.0,,,
1317,1317,1317,Alex.030516,1318,Father,Alex .,039:29.191-039:31.245,,[],Alex030516,039:29.191,039:31.245,2369.1910000000007,2371.245,xxx .,Father,2371.245,xxx xxx xxx .,Mother,0.0,,,
1318,1318,1318,Alex.030516,1319,Mother,xxx xxx xxx .,039:31.245-039:33.943,,laughter,Alex030516,039:31.245,039:33.943,2371.245,2373.943,Alex .,Father,2373.943,xxx .,Alex,0.0,,,
1319,1319,1319,Alex.030516,1320,Alex,xxx .,039:33.943-039:37.658,,muffled,Alex030516,039:33.943,039:37.658,2373.943,2377.658,xxx xxx xxx .,Mother,0.0,who's that Alex ?,Mother,-2377.658,,,
1320,1320,1320,Alex.030516,1321,Mother,who's that Alex ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,2377.658,xxx xxx .,Mother,2377.658,,,
1321,1321,1321,Alex.030516,1322,Mother,xxx xxx .,039:37.658-039:38.921,,laughter,Alex030516,039:37.658,039:38.921,2377.658,2378.9210000000007,who's that Alex ?,Mother,2378.9210000000007,xxx .,Alex,0.0,,,
1322,1322,1322,Alex.030516,1323,Alex,xxx .,039:38.921-039:39.590,,[],Alex030516,039:38.921,039:39.590,2378.9210000000007,2379.59,xxx xxx .,Mother,2379.59,xxx .,Alex,0.0,,,
1323,1323,1323,Alex.030516,1324,Alex,xxx .,039:39.590-039:41.321,,muffled screaming,Alex030516,039:39.590,039:41.321,2379.59,2381.321,xxx .,Alex,0.0,xxx .,Father,-2381.321,,,
1324,1324,1324,Alex.030516,1325,Father,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,0.0,xxx .,Father,0.0,,,
1325,1325,1325,Alex.030516,1326,Father,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Father,2381.321,yyy .,Alex,2381.321,,,
1326,1326,1326,Alex.030516,1327,Alex,yyy .,039:41.321-039:42.416,,[],Alex030516,039:41.321,039:42.416,2381.321,2382.416,xxx .,Father,0.0,xxx .,Father,-2382.416,,,
1327,1327,1327,Alex.030516,1328,Father,xxx .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,yyy .,Alex,2382.416,Daddy I wanna play ball .,Alex,2382.416,,,
1328,1328,1328,Alex.030516,1329,Alex,Daddy I wanna play ball .,039:42.416-039:44.146,,[],Alex030516,039:42.416,039:44.146,2382.416,2384.146,xxx .,Father,2384.146,Daddy's gonna take a shower .,Father,0.0,,,
1329,1329,1329,Alex.030516,1330,Father,Daddy's gonna take a shower .,039:44.146-039:45.816,,[],Alex030516,039:44.146,039:45.816,2384.146,2385.8160000000007,Daddy I wanna play ball .,Alex,2385.8160000000007,okay .,Alex,0.0,,,
1330,1330,1330,Alex.030516,1331,Alex,okay .,039:45.816-039:48.698,,[],Alex030516,039:45.816,039:48.698,2385.8160000000007,2388.698,Daddy's gonna take a shower .,Father,2388.698,uhoh .,Alex,0.0,,,
1331,1331,1331,Alex.030516,1332,Alex,uhoh .,039:48.698-039:50.618,,[],Alex030516,039:48.698,039:50.618,2388.698,2390.618,okay .,Alex,2390.618,Alex drive it near your tee .,Mother,0.0,,,
1332,1332,1332,Alex.030516,1333,Mother,Alex drive it near your tee .,039:50.618-039:53.523,,[],Alex030516,039:50.618,039:53.523,2390.618,2393.523,uhoh .,Alex,2393.523,{ look (?) } { at (?) } this .,Father,0.0,,,
1333,1333,1333,Alex.030516,1334,Father,{ look (?) } { at (?) } this .,039:53.523-039:54.148,,[],Alex030516,039:53.523,039:54.148,2393.523,2394.148,Alex drive it near your tee .,Mother,2394.148,this tree xxx the whole yard .,Father,0.0,,,
1334,1334,1334,Alex.030516,1335,Father,this tree xxx the whole yard .,039:54.148-039:55.716,,[],Alex030516,039:54.148,039:55.716,2394.148,2395.716,{ look (?) } { at (?) } this .,Father,0.0,the (t:t:self interruption),Mother,-2395.716,,,
1335,1335,1335,Alex.030516,1336,Mother,the (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,this tree xxx the whole yard .,Father,0.0,I just went to go get the rake (t:t:self interruption),Mother,0.0,,,
1336,1336,1336,Alex.030516,1337,Mother,I just went to go get the rake (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,the (t:t:self interruption),Mother,2395.716,it's broken .,Mother,2395.716,,,
1337,1337,1337,Alex.030516,1338,Mother,it's broken .,039:55.716-040:00.128,,[],Alex030516,039:55.716,040:00.128,2395.716,2400.128,I just went to go get the rake (t:t:self interruption),Mother,2400.128,what ?,Father,0.0,,,
1338,1338,1338,Alex.030516,1339,Father,what ?,040:00.128-040:00.755,,[],Alex030516,040:00.128,040:00.755,2400.128,2400.755,it's broken .,Mother,2400.755,I don't know .,Mother,0.0,,,
1339,1339,1339,Alex.030516,1340,Mother,I don't know .,040:00.755-040:01.696,,[],Alex030516,040:00.755,040:01.696,2400.755,2401.696,what ?,Father,2401.696,there's this much stick on it .,Mother,0.0,,,
1340,1340,1340,Alex.030516,1341,Mother,there's this much stick on it .,040:01.696-040:05.641,,[],Alex030516,040:01.696,040:05.641,2401.696,2405.641,I don't know .,Mother,2405.641,the metal rake ?,Father,0.0,,,
1341,1341,1341,Alex.030516,1342,Father,the metal rake ?,040:05.641-040:06.751,,[],Alex030516,040:05.641,040:06.751,2405.641,2406.751,there's this much stick on it .,Mother,2406.751,no .,Mother,0.0,,,
1342,1342,1342,Alex.030516,1343,Mother,no .,040:06.751-040:08.096,,[],Alex030516,040:06.751,040:08.096,2406.751,2408.096,the metal rake ?,Father,2408.096,the green (t:t:self interruption),Mother,0.0,,,
1343,1343,1343,Alex.030516,1344,Mother,the green (t:t:self interruption),040:08.096-040:09.125,,[],Alex030516,040:08.096,040:09.125,2408.096,2409.125,no .,Mother,2409.125,the big wide green rake .,Mother,0.0,,,
1344,1344,1344,Alex.030516,1345,Mother,the big wide green rake .,040:09.125-040:10.965,,[],Alex030516,040:09.125,040:10.965,2409.125,2410.965,the green (t:t:self interruption),Mother,0.0,the pla<stic> (t:t:interruption),Mother,-2410.965,,,
1345,1345,1345,Alex.030516,1346,Mother,the pla<stic> (t:t:interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,the big wide green rake .,Mother,2410.965,the plastic one ?,Father,2410.965,,,
1346,1346,1346,Alex.030516,1347,Father,the plastic one ?,040:10.965-040:12.155,,[],Alex030516,040:10.965,040:12.155,2410.965,2412.155,the pla<stic> (t:t:interruption),Mother,2412.155,&aw that's been broke<n> for a long time .,Father,0.0,,,
1347,1347,1347,Alex.030516,1348,Father,&aw that's been broke<n> for a long time .,040:12.155-040:14.228,,[],Alex030516,040:12.155,040:14.228,2412.155,2414.228,the plastic one ?,Father,2414.228,&aw well you hafta say something so I can go buy a new one .,Mother,0.0,,,
1348,1348,1348,Alex.030516,1349,Mother,&aw well you hafta say something so I can go buy a new one .,040:14.228-040:17.570,,[],Alex030516,040:14.228,040:17.570,2414.228,2417.57,&aw that's been broke<n> for a long time .,Father,2417.57,no you go buy a handle .,Father,0.0,,,
1349,1349,1349,Alex.030516,1350,Father,no you go buy a handle .,040:17.570-040:19.233,,[],Alex030516,040:17.570,040:19.233,2417.57,2419.233,&aw well you hafta say something so I can go buy a new one .,Mother,2419.233,"oh , you can just buy a handle ?",Mother,0.0,,,
1350,1350,1350,Alex.030516,1351,Mother,"oh , you can just buy a handle ?",040:19.233-040:22.096,,[],Alex030516,040:19.233,040:22.096,2419.233,2422.096,no you go buy a handle .,Father,2422.096,well isn't that a handle that's in there ?,Mother,0.0,,,
1351,1351,1351,Alex.030516,1352,Mother,well isn't that a handle that's in there ?,040:22.096-040:25.016,,[],Alex030516,040:22.096,040:25.016,2422.096,2425.016,"oh , you can just buy a handle ?",Mother,2425.016,"I'll hafta look , I don't know .",Father,0.0,,,
1352,1352,1352,Alex.030516,1353,Father,"I'll hafta look , I don't know .",040:25.016-040:27.666,,[],Alex030516,040:25.016,040:27.666,2425.016,2427.666,well isn't that a handle that's in there ?,Mother,2427.666,I think there's one in there .,Mother,0.0,,,
